,id,name,popularity,type,is_local,explicit,duration_ms,disc_number,track_number,artist_id,artist_name,album_artist_id,album_artist_name,album_id,album_name,album_release_date,album_tracks,album_type,playlist_id,playlist_name,playlist_tracks,added_at,added_by,genres,album_genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,time_signature
593,4hh5mlDrMgJdYY8V79AqQ5,Gopangane,21,audio_features,False,False,328255,1,2,2wPsNCwhEGb0KvChZ5DD52,K. J. Yesudas,0LyfQWJT6nXafLPZqxe9Of,Various Artists,0UQjwGkyZNrMIVSzLkEf0t,Best of Raveendran Master,2016-07-30,20,album,6ufxo1EmStfGETGgyQggbA,Classical,17,2021-08-30T22:24:18Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['filmi', 'mollywood']",[],0.541,0.496,0,-11.812,1,0.0782,0.984,0.384,0.33,0.665,89.499,spotify:track:4hh5mlDrMgJdYY8V79AqQ5,https://api.spotify.com/v1/tracks/4hh5mlDrMgJdYY8V79AqQ5,https://api.spotify.com/v1/audio-analysis/4hh5mlDrMgJdYY8V79AqQ5,4
594,2JOLmUy7U6JZwEM0OUEdVK,Ramakadha,20,audio_features,False,False,318380,1,1,2wPsNCwhEGb0KvChZ5DD52,K. J. Yesudas,0LyfQWJT6nXafLPZqxe9Of,Various Artists,0UQjwGkyZNrMIVSzLkEf0t,Best of Raveendran Master,2016-07-30,20,album,6ufxo1EmStfGETGgyQggbA,Classical,17,2021-08-30T22:24:35Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['filmi', 'mollywood']",[],0.534,0.655,8,-8.519,1,0.0982,0.501,0.000658,0.28,0.366,95.014,spotify:track:2JOLmUy7U6JZwEM0OUEdVK,https://api.spotify.com/v1/tracks/2JOLmUy7U6JZwEM0OUEdVK,https://api.spotify.com/v1/audio-analysis/2JOLmUy7U6JZwEM0OUEdVK,4
595,3rGpj07xUfTtTKD6bNxRog,Swaminadhapari,25,audio_features,False,False,266600,1,7,3wjaprBWmoSJn4KP9tgkxt,M. G. Sreekumar,1OmFIMcyc0IrjWXKIbT76Y,Kannur Rajan,1uzWRr33Gtl93mmEKf7nAj,Chithram (Original Motion Picture Soundtrack),2008-07-20,8,album,6ufxo1EmStfGETGgyQggbA,Classical,17,2021-08-31T09:12:25Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['filmi', 'mollywood']",[],0.556,0.648,1,-6.477,1,0.0466,0.406,2.8e-06,0.111,0.657,106.204,spotify:track:3rGpj07xUfTtTKD6bNxRog,https://api.spotify.com/v1/tracks/3rGpj07xUfTtTKD6bNxRog,https://api.spotify.com/v1/audio-analysis/3rGpj07xUfTtTKD6bNxRog,4
596,6ZTnLzbXNlgldTavqmvZbU,Sivadam Siva Naadam (Duet),19,audio_features,False,False,365953,1,5,3wjaprBWmoSJn4KP9tgkxt,M. G. Sreekumar,0LyfQWJT6nXafLPZqxe9Of,Various Artists,2RVFAAF85xCWFdWW7Kaxl5,Mazhavillu,2012-12-13,9,album,6ufxo1EmStfGETGgyQggbA,Classical,17,2021-08-31T09:12:48Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['filmi', 'mollywood']",[],0.559,0.696,0,-10.06,0,0.118,0.746,0.000236,0.328,0.429,172.041,spotify:track:6ZTnLzbXNlgldTavqmvZbU,https://api.spotify.com/v1/tracks/6ZTnLzbXNlgldTavqmvZbU,https://api.spotify.com/v1/audio-analysis/6ZTnLzbXNlgldTavqmvZbU,4
597,4tbZCdP34Aqk4QbVDcBhrx,Sangeethame,19,audio_features,False,False,393874,1,9,2wPsNCwhEGb0KvChZ5DD52,K. J. Yesudas,64LDk5Ybgn78jRN8ESzgtV,Bombay Ravi,7yO8O6n2YIL6mYA2HEqa0e,Sargam (Original Motion Picture Soundtrack),1992-11-16,11,album,6ufxo1EmStfGETGgyQggbA,Classical,17,2022-05-12T07:36:53Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['filmi', 'mollywood']",['mollywood'],0.604,0.643,5,-7.416,0,0.0792,0.604,8.59e-05,0.042,0.794,88.701,spotify:track:4tbZCdP34Aqk4QbVDcBhrx,https://api.spotify.com/v1/tracks/4tbZCdP34Aqk4QbVDcBhrx,https://api.spotify.com/v1/audio-analysis/4tbZCdP34Aqk4QbVDcBhrx,4
598,0TlyQfDzOnvOQE3yspYb56,Palavattom Pookkalam,44,audio_features,False,False,119197,1,5,2wPsNCwhEGb0KvChZ5DD52,K. J. Yesudas,5L0RbvV13JHcxpbO7LxVAp,M. G. Radhakrishnan,4aqSDwVZYIJMdfYzfKlpez,Manichitrathazhu (Orginal Motion Picture Soundtrack),2015-10-31,8,album,3WgXf3uRzmeLGWkatjKV0T,Old songs,66,2021-06-13T16:37:54Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['filmi', 'mollywood']","['filmi', 'mollywood']",0.689,0.466,4,-8.758,0,0.0368,0.85,0.00196,0.344,0.55,138.917,spotify:track:0TlyQfDzOnvOQE3yspYb56,https://api.spotify.com/v1/tracks/0TlyQfDzOnvOQE3yspYb56,https://api.spotify.com/v1/audio-analysis/0TlyQfDzOnvOQE3yspYb56,3
599,63HXdaqfyLf3xc7r8U6snR,Paathiramazha,0,audio_features,False,False,262333,1,4,2wPsNCwhEGb0KvChZ5DD52,K. J. Yesudas,5wq0asvXF4jyJs8ydPPFzR,Ouseppachan,2mAXm7mrOKLRVZwBALPf5B,Ulladakkam (Original Motion Picture Soundtrack),1991-07-14,4,album,3WgXf3uRzmeLGWkatjKV0T,Old songs,66,2021-06-13T16:39:15Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['filmi', 'mollywood']",['mollywood'],0.757,0.405,3,-8.102,1,0.0322,0.629,0.000666,0.118,0.356,96.827,spotify:track:63HXdaqfyLf3xc7r8U6snR,https://api.spotify.com/v1/tracks/63HXdaqfyLf3xc7r8U6snR,https://api.spotify.com/v1/audio-analysis/63HXdaqfyLf3xc7r8U6snR,3
600,3I0pfCIPCprljwNoXw0GYb,"Gopike - From ""Kattathe Kilikkoodu""",13,audio_features,False,False,312480,1,2,5Xpg6PBSUOoho2lI9qLjiu,S. Janaki,0LyfQWJT6nXafLPZqxe9Of,Various Artists,1MUCAVMKDXuAmQNM7DHcaq,Evergreen Hits - Nirangal Than Nritham,2013-01-01,10,album,3WgXf3uRzmeLGWkatjKV0T,Old songs,66,2021-06-13T19:31:58Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['classic kollywood', 'filmi']",[],0.523,0.397,4,-7.588,1,0.0312,0.979,0.706,0.0831,0.445,101.537,spotify:track:3I0pfCIPCprljwNoXw0GYb,https://api.spotify.com/v1/tracks/3I0pfCIPCprljwNoXw0GYb,https://api.spotify.com/v1/audio-analysis/3I0pfCIPCprljwNoXw0GYb,1
601,3sMRPzpKFwOHZcXuF841oN,Konji Konji Vilikkunna,37,audio_features,False,False,277972,1,1,2wPsNCwhEGb0KvChZ5DD52,K. J. Yesudas,5wq0asvXF4jyJs8ydPPFzR,Ouseppachan,3pFyW7UXbvQpK3Nu20WFP3,Vismayathumbathu (Original Motion Picture Soundrack),2014-06-07,6,album,3WgXf3uRzmeLGWkatjKV0T,Old songs,66,2021-06-28T09:22:07Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['filmi', 'mollywood']",['mollywood'],0.77,0.364,2,-14.576,1,0.0415,0.232,0.0,0.11,0.851,110.01,spotify:track:3sMRPzpKFwOHZcXuF841oN,https://api.spotify.com/v1/tracks/3sMRPzpKFwOHZcXuF841oN,https://api.spotify.com/v1/audio-analysis/3sMRPzpKFwOHZcXuF841oN,4
602,0FlkdZaWxI69SP0p8hM7ah,Thamarappovil,32,audio_features,False,False,295268,1,5,3wjaprBWmoSJn4KP9tgkxt,M. G. Sreekumar,0LyfQWJT6nXafLPZqxe9Of,Various Artists,54OSgpPeLRB1hIKCeqMZTM,Chandralekha,2012-12-13,7,album,3WgXf3uRzmeLGWkatjKV0T,Old songs,66,2021-08-11T08:21:30Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['filmi', 'mollywood']",[],0.705,0.701,5,-7.3,0,0.0301,0.487,0.0,0.219,0.662,129.886,spotify:track:0FlkdZaWxI69SP0p8hM7ah,https://api.spotify.com/v1/tracks/0FlkdZaWxI69SP0p8hM7ah,https://api.spotify.com/v1/audio-analysis/0FlkdZaWxI69SP0p8hM7ah,1
603,2n28FY3i7ftKP9L70jhqFH,Poojabimbam,26,audio_features,False,False,366875,1,6,2wPsNCwhEGb0KvChZ5DD52,K. J. Yesudas,0LyfQWJT6nXafLPZqxe9Of,Various Artists,22CH1q4NS7hNi25hAZpNcf,Harikrishnans,2012-12-13,7,album,3WgXf3uRzmeLGWkatjKV0T,Old songs,66,2021-08-11T08:21:37Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['filmi', 'mollywood']",[],0.385,0.423,9,-9.175,1,0.0378,0.716,1.01e-05,0.241,0.275,173.784,spotify:track:2n28FY3i7ftKP9L70jhqFH,https://api.spotify.com/v1/tracks/2n28FY3i7ftKP9L70jhqFH,https://api.spotify.com/v1/audio-analysis/2n28FY3i7ftKP9L70jhqFH,4
604,4X54tVzCd1BQkcMBNY4xOd,Mele Vellithinkal,31,audio_features,False,False,278760,1,3,0LSPREIgGMZXCuKVel7LVD,Karthik,5rjfY6hKjlZRId1W3Hatab,Mohan Sithara,5gw4sWxuMNhNPWNkH9cwgq,Thanmathra (Original Motion Picture Soundtrack),2005,6,album,3WgXf3uRzmeLGWkatjKV0T,Old songs,66,2021-08-11T08:21:43Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['filmi', 'tamil pop']",['mollywood'],0.714,0.495,2,-11.583,1,0.0291,0.208,0.0136,0.16,0.497,110.004,spotify:track:4X54tVzCd1BQkcMBNY4xOd,https://api.spotify.com/v1/tracks/4X54tVzCd1BQkcMBNY4xOd,https://api.spotify.com/v1/audio-analysis/4X54tVzCd1BQkcMBNY4xOd,1
605,1NXtpOBL97TiTZud6XYUmX,Karale Nin,41,audio_features,False,False,369347,1,1,2wPsNCwhEGb0KvChZ5DD52,K. J. Yesudas,5TB837uKG65w8Jnz5D0bS5,Vidyasagar,4pORaCyVF6URtKRvoJk7EA,Devadoothan (Original Motion Picture Soundtrack),2001-07-19,7,album,3WgXf3uRzmeLGWkatjKV0T,Old songs,66,2021-08-11T08:21:48Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['filmi', 'mollywood']","['filmi', 'kollywood', 'tamil pop']",0.662,0.458,0,-7.804,1,0.0261,0.188,2.42e-05,0.0786,0.574,117.977,spotify:track:1NXtpOBL97TiTZud6XYUmX,https://api.spotify.com/v1/tracks/1NXtpOBL97TiTZud6XYUmX,https://api.spotify.com/v1/audio-analysis/1NXtpOBL97TiTZud6XYUmX,4
606,21lxENBp1TxP0TZJgOxWV1,Oru Rathri Koodi,48,audio_features,False,False,321613,1,1,2wPsNCwhEGb0KvChZ5DD52,K. J. Yesudas,5TB837uKG65w8Jnz5D0bS5,Vidyasagar,6YIlDGyziBUkEM28Mcbpcp,Summer in Bathlehem (Original Motion Picture Soundtrack),2003-07-19,8,album,3WgXf3uRzmeLGWkatjKV0T,Old songs,66,2021-08-11T08:21:54Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['filmi', 'mollywood']","['filmi', 'kollywood', 'tamil pop']",0.618,0.42,2,-10.702,0,0.0295,0.74,5.79e-06,0.118,0.285,95.029,spotify:track:21lxENBp1TxP0TZJgOxWV1,https://api.spotify.com/v1/tracks/21lxENBp1TxP0TZJgOxWV1,https://api.spotify.com/v1/audio-analysis/21lxENBp1TxP0TZJgOxWV1,4
607,5LND6uMgE2QUse43kHdMPn,"Snehidhane, Pt. 1",43,audio_features,False,False,365924,1,2,1HGMG8RHvcu1mfdM9MeTek,Sadhana Sargam,1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,3no67gL83nX0P3Uzcojd67,Alaipayuthey (Original Motion Picture Soundtrack),2000-12-31,24,album,3WgXf3uRzmeLGWkatjKV0T,Old songs,66,2021-08-11T08:22:02Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['classic bollywood', 'filmi', 'hare krishna', 'modern bollywood', 'tamil pop']","['desi pop', 'filmi', 'modern bollywood']",0.545,0.343,5,-13.671,0,0.0438,0.207,0.0,0.124,0.416,103.961,spotify:track:5LND6uMgE2QUse43kHdMPn,https://api.spotify.com/v1/tracks/5LND6uMgE2QUse43kHdMPn,https://api.spotify.com/v1/audio-analysis/5LND6uMgE2QUse43kHdMPn,4
608,5jOi67yXzjpMdl6KFNWSIe,Usure Pogudhey,61,audio_features,False,False,366507,1,2,1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,7ywJmodDrksHrxbnqHSDuT,Raavanan (Original Motion Picture Soundtrack),2010-10-14,11,album,3WgXf3uRzmeLGWkatjKV0T,Old songs,66,2021-08-11T08:22:08Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['desi pop', 'filmi', 'modern bollywood']","['desi pop', 'filmi', 'modern bollywood']",0.674,0.663,5,-8.886,1,0.0619,0.3,2.96e-06,0.101,0.287,92.997,spotify:track:5jOi67yXzjpMdl6KFNWSIe,https://api.spotify.com/v1/tracks/5jOi67yXzjpMdl6KFNWSIe,https://api.spotify.com/v1/audio-analysis/5jOi67yXzjpMdl6KFNWSIe,4
609,7F81FsjjLnWrT2Rp7eYb03,Naane Varugiraen,52,audio_features,False,False,365451,1,5,1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,A.R. Rahman,6XBC9UsX48MzHICIr9m0hj,O Kadhal Kanmani (Original Motion Picture Soundtrack),2015-04-07,9,album,3WgXf3uRzmeLGWkatjKV0T,Old songs,66,2021-08-11T08:22:14Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['desi pop', 'filmi', 'modern bollywood']","['desi pop', 'filmi', 'modern bollywood']",0.474,0.537,6,-12.006,0,0.0337,0.901,0.196,0.112,0.236,149.951,spotify:track:7F81FsjjLnWrT2Rp7eYb03,https://api.spotify.com/v1/tracks/7F81FsjjLnWrT2Rp7eYb03,https://api.spotify.com/v1/audio-analysis/7F81FsjjLnWrT2Rp7eYb03,1
610,6eJH7n6tP36bWGWEAlgFWR,Onnamkili Ponnankili,43,audio_features,False,False,254873,1,1,3wjaprBWmoSJn4KP9tgkxt,M. G. Sreekumar,0LyfQWJT6nXafLPZqxe9Of,Various Artists,336aGEzd8oh6NeItzgtXgQ,Kilichundan Mambazham,2012-12-13,5,album,3WgXf3uRzmeLGWkatjKV0T,Old songs,66,2021-08-30T21:45:11Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['filmi', 'mollywood']",[],0.741,0.812,2,-7.073,1,0.0383,0.232,2.46e-06,0.184,0.78,136.478,spotify:track:6eJH7n6tP36bWGWEAlgFWR,https://api.spotify.com/v1/tracks/6eJH7n6tP36bWGWEAlgFWR,https://api.spotify.com/v1/audio-analysis/6eJH7n6tP36bWGWEAlgFWR,3
611,11gE2Ytan5Re8U1uu7sYD9,Meena Venalil,0,audio_features,False,False,286668,1,2,3wjaprBWmoSJn4KP9tgkxt,M. G. Sreekumar,19mRxazWORfgMb4capx2qQ,S.P.Venkitesh,0utluuilqDFU5TZsERqSF8,Kilukkam (Original Motion Picture Soundtrack),1991-08-15,4,album,3WgXf3uRzmeLGWkatjKV0T,Old songs,66,2021-08-30T21:45:42Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['filmi', 'mollywood']",[],0.757,0.627,3,-9.623,1,0.0605,0.796,0.0073,0.12,0.899,129.949,spotify:track:11gE2Ytan5Re8U1uu7sYD9,https://api.spotify.com/v1/tracks/11gE2Ytan5Re8U1uu7sYD9,https://api.spotify.com/v1/audio-analysis/11gE2Ytan5Re8U1uu7sYD9,4
612,4A0TmOnfT7ozlUg51PLEZ3,Kanneerppovinte,36,audio_features,False,False,271992,1,1,3wjaprBWmoSJn4KP9tgkxt,M. G. Sreekumar,3wjaprBWmoSJn4KP9tgkxt,M. G. Sreekumar,36qIV7ShWcZpb6HEcedeHW,Kireedam,2012-12-13,2,album,3WgXf3uRzmeLGWkatjKV0T,Old songs,66,2021-08-30T21:46:10Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['filmi', 'mollywood']","['filmi', 'mollywood']",0.747,0.394,9,-10.503,1,0.0314,0.759,0.0,0.223,0.595,114.567,spotify:track:4A0TmOnfT7ozlUg51PLEZ3,https://api.spotify.com/v1/tracks/4A0TmOnfT7ozlUg51PLEZ3,https://api.spotify.com/v1/audio-analysis/4A0TmOnfT7ozlUg51PLEZ3,5
613,6X8iJB5ByuYvEa7wh051hW,Pazhamthamizh,39,audio_features,False,False,307618,1,6,2wPsNCwhEGb0KvChZ5DD52,K. J. Yesudas,5L0RbvV13JHcxpbO7LxVAp,M. G. Radhakrishnan,4aqSDwVZYIJMdfYzfKlpez,Manichitrathazhu (Orginal Motion Picture Soundtrack),2015-10-31,8,album,3WgXf3uRzmeLGWkatjKV0T,Old songs,66,2021-08-30T21:46:27Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['filmi', 'mollywood']","['filmi', 'mollywood']",0.505,0.381,5,-9.271,1,0.029,0.183,6.54e-05,0.0635,0.303,102.773,spotify:track:6X8iJB5ByuYvEa7wh051hW,https://api.spotify.com/v1/tracks/6X8iJB5ByuYvEa7wh051hW,https://api.spotify.com/v1/audio-analysis/6X8iJB5ByuYvEa7wh051hW,4
614,5jHblvIuslkmEF7Yq0RMer,Soorya Kireedam,40,audio_features,False,False,296493,1,7,5L0RbvV13JHcxpbO7LxVAp,M. G. Radhakrishnan,5L0RbvV13JHcxpbO7LxVAp,M. G. Radhakrishnan,34eMgatPXlEDenuun2upwt,Devaasuram (Original Motion Picture Soundtrack),1993-03-12,10,album,3WgXf3uRzmeLGWkatjKV0T,Old songs,66,2021-08-30T21:46:48Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['filmi', 'mollywood']","['filmi', 'mollywood']",0.433,0.229,9,-15.614,1,0.0307,0.809,0.000282,0.148,0.296,156.647,spotify:track:5jHblvIuslkmEF7Yq0RMer,https://api.spotify.com/v1/tracks/5jHblvIuslkmEF7Yq0RMer,https://api.spotify.com/v1/audio-analysis/5jHblvIuslkmEF7Yq0RMer,4
615,3cwRa7WGygvTXY101U3S46,Earnmegam,0,audio_features,False,False,271667,1,2,3wjaprBWmoSJn4KP9tgkxt,M. G. Sreekumar,1OmFIMcyc0IrjWXKIbT76Y,Kannur Rajan,3jASkogrH4XJlIGSmRWEsd,Chithram (Original Motion Picture Soundtrack),1988-12-23,8,album,3WgXf3uRzmeLGWkatjKV0T,Old songs,66,2021-08-30T21:46:59Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['filmi', 'mollywood']",[],0.492,0.534,8,-5.711,0,0.0454,0.769,0.00256,0.15,0.779,98.683,spotify:track:3cwRa7WGygvTXY101U3S46,https://api.spotify.com/v1/tracks/3cwRa7WGygvTXY101U3S46,https://api.spotify.com/v1/audio-analysis/3cwRa7WGygvTXY101U3S46,4
616,0nW6UocwJTfquQsfzysX69,Thaarum Thalirum,0,audio_features,False,False,285545,1,2,2wPsNCwhEGb0KvChZ5DD52,K. J. Yesudas,5wq0asvXF4jyJs8ydPPFzR,Ouseppachan,656LCDwmyoiBbWn548ujML,Chilambu (Original Motion Picture Soundtrack),1986-05-09,2,album,3WgXf3uRzmeLGWkatjKV0T,Old songs,66,2021-08-30T21:47:22Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['filmi', 'mollywood']",['mollywood'],0.619,0.425,4,-8.509,0,0.0343,0.659,0.0,0.12,0.557,76.883,spotify:track:0nW6UocwJTfquQsfzysX69,https://api.spotify.com/v1/tracks/0nW6UocwJTfquQsfzysX69,https://api.spotify.com/v1/audio-analysis/0nW6UocwJTfquQsfzysX69,3
617,63HXdaqfyLf3xc7r8U6snR,Paathiramazha,0,audio_features,False,False,262333,1,4,2wPsNCwhEGb0KvChZ5DD52,K. J. Yesudas,5wq0asvXF4jyJs8ydPPFzR,Ouseppachan,2mAXm7mrOKLRVZwBALPf5B,Ulladakkam (Original Motion Picture Soundtrack),1991-07-14,4,album,3WgXf3uRzmeLGWkatjKV0T,Old songs,66,2021-08-30T21:47:36Z,"{'external_urls': {'spotify': 'https://open.spotify.com/user/ioslizn7bekk34pdw13jec8nh'}, 'href': 'https://api.spotify.com/v1/users/ioslizn7bekk34pdw13jec8nh', 'id': 'ioslizn7bekk34pdw13jec8nh', 'type': 'user', 'uri': 'spotify:user:ioslizn7bekk34pdw13jec8nh'}","['filmi', 'mollywood']",['mollywood'],0.757,0.405,3,-8.102,1,0.0322,0.629,0.000666,0.118,0.356,96.827,spotify:track:63HXdaqfyLf3xc7r8U6snR,https://api.spotify.com/v1/tracks/63HXdaqfyLf3xc7r8U6snR,https://api.spotify.com/v1/audio-analysis/63HXdaqfyLf3xc7r8U6snR,3
